id,landmark_id
03941f107d98c8e3,68136
03941fbaae325f15,50794
039422002e99b94b,96271
03942c3ae51ffc4c,70873
03943de4598ecb24,85333
03944d6e6e96d056,93036
039460b773bef2d7,84717
03947beda4345d37,16254
0394854dc96a181a,37616
03949caad9b3a9b2,5423
0394e0586b7f84d3,96678
0394e1d5deb00c06,8526
03950901c12b678c,43162
03952fce2ffe5f72,41374
039547b2f3d3c8a5,49491
0395529008d0318a,96364
03955a2bb3836b74,34970
03956153051d530e,75509
03956cd2838a218c,33832
03957cc80a239a52,15996
039595c110ca9fee,86278
0395c22c01e86e0f,59565
0395e4c8df15a494,92707
03960113127d2de4,53837
039609c5d9e506d9,90473
03962cee243756b9,66566
03963d9c73456c61,91066
0396425015f2ea2e,79887
03964ca5b84911cf,30047
03965ddbc2991b9f,19884
039673b3c6cb053c,90432
0396886bc5e8c05a,30255
03969d89333c74fc,86832
0396caaf978471dc,39055
0396dd8f73bc8887,97232
0396fe513e94eb78,30528
03970df9509baf6a,59077
03970e22dfb7199c,91922
03970eb9c52c90f7,7977
039710c6d9238972,81508
039719a107bb8a5d,58016
039719d4f2669ddd,63286
039771c17a241af5,29563
03977866a65178d5,3069
0397cb714d919e77,79390
0397ce5e7c2b0a08,26543
0397dd04f0980b9f,18515
0397e90a63fe0739,26835
0397f041a8ea1f7c,12978
0397fce1872e7700,92939
039826e02111e170,64877
039831c54a7b8f12,27034
0398350a03a5569a,38232
039838602685f846,34693
03985aacd81c519d,20320
03985da4d60e27ea,760
0398669c90358477,43417
0398837e6a527707,75032
03988999a70a90e6,1788
03988e1567b58257,65330
03989c930dd9bd7c,41801
0398a8eb921cd260,38273
0398d3cb127f1a94,68765
0398dd3bb657f28d,31302
0398e1bbe5907779,57920
0398e65777b5ef78,72280
0398ff0a778b12ba,32318
039917d60d8f6b12,65743
03991f8198b63a59,22677
039921129c036027,91250
0399a4abf46d0107,83456
0399bf0403c1974a,55995
0399c148e5abf569,42978
0399c18104ab307e,33628
0399d910c4a6312f,77906
0399dcaefa7f70a4,3466
039a024d26f6b93f,8445
039a1d9ca3c63f8e,73122
039a2447a23c9d57,71943
039a4afa9295f5fb,57572
039a8f43212d7dd8,43451
039aa6e1d19cc1b3,35243
039ab3547a9ba8a6,88821
039ae4300aee9eb0,59421
039ae5ba26f7b7a8,91708
039aee2e46f5eb51,20563
039b1d3ee3db2028,39410
039b2a076dbd3b9d,40333
039b2b7764548c47,49237
039b4ec0ae216a1e,90672
039b556671879d77,92465
039b5e4a6d07cfee,88868
039b615105d80ab0,49578
039b6adbabb59a66,22020
039b6e1a85405eae,97544
039b83cce42c46f8,1205
039b9d24f52b30c7,40875
039bbde587b94eec,48435
039bc2681c7cb9c0,14450
039bdb7768870328,13059
039bdffe688d0388,54231
039be33a939265e4,55779
039c2bae7f411ce4,20947
039c37ed23e80ce2,44845
039c5caececbde35,54174
039ce149f6ec3a75,77959
039cebecaae23f2d,66880
039cec744694d09a,61260
039d37a707db1c6c,92878
039d52d65182918f,52526
039d52f07381035d,94342
039d55b954980eff,77405
039d6623adb9a6a2,9763
039d68bd530a6b41,72935
039de8f856b81364,12687
039dfd94c9c3f124,32385
039dfe68022b73cf,73810
039e2089dc664360,15599
039e47d87794cd84,15362
039e9b10b121e5a6,26001
039f03958bce1830,19436
039f10e2cb0ddd88,27207
039f1e68d66dbb99,30343
039f52bce9ece7ae,73993
039f64ecb8fd40ba,47616
039f747e39b8b03c,91545
039f9542d1fcdf04,50393
039fadf65e685de6,16015
039fc29399571b38,88689
039fc49a392992f0,101216
039fc78a080f7a79,41916
039fd6f6072bc86b,87285
039fea77fd753e60,9577
03a007fc5a859e54,4949
03a02bb35b61b072,19946
03a035d5b4bb42c9,60658
03a0362a3c01dfd5,98747
03a04d731c63b2e8,62595
03a07dd0491ff635,81303
03a0b2118f909f90,26171
03a0d0809bb410cd,42242
03a13d08d132d066,85948
03a169a4ce3ff971,88617
03a17dcf08c57acb,76717
03a192bba7507927,77768
03a19491c1f4ebb7,1
03a1a690ebf17d6c,17942
03a1bea8b7c7a098,48894
03a1d5811b0e140a,59803
03a1f0e75c85abf3,29036
03a218f25fb23128,18542
03a23c3dc5ef5845,25617
03a2570251c26a6c,45656
03a25a0e01e46f52,80840
03a25c4356a1a4d6,38458
03a25cb3029eb70f,67472
03a2748ea637267b,48957
03a299ea5cf5cc47,12526
03a2b95780324d39,4782
03a2d1f22811efdf,2666
03a2fae99c380d8b,93036
03a34a4d0a3b9ede,94003
03a34df8ee8ff6bd,21011
03a35995b373b86d,96297
03a3644acfe78d62,89276
03a36ac74eae40c8,10741
03a38dfd3ce9f55c,5556
03a3a315c28277fe,6834
03a3ce8d7fbe6c0b,31409
03a3cf6c07bdbad8,92844
03a3da5b8d1ba3f6,80786
03a3ddeebac2539a,9990
03a3df9b7a6341ab,864
03a3ee4515ee81d3,94800
03a3ee493264a336,15582
03a404ad3bf21a84,11232
03a41c6a681c21bd,11312
03a41e68f78669db,12784
03a42239417fa1d2,100813
03a4290dcda2face,78775
03a4403365b02f7f,4837
03a44858f15adaab,18029
03a45f110443df1c,38501
03a475cea83e5af5,17640
03a48cd684919228,65823
03a48efa008a9929,43886
03a4952d81e01224,58100
03a4c04ab1ee67b2,51876
03a4f71d87993a4a,84005
03a4f98e841aab7f,94855
03a4ff4ce8bbc077,58569
03a5110f108b24c1,52515
03a52bf2dea81b95,44509
03a5319789a42135,34797
03a531c3dd19292d,34964
03a5392d7c4b6f93,82509
03a56f1f3bed487f,18347
03a5923a47785d1c,38198
03a5a12683581f57,75502
03a5b729f14bca76,18546
03a5d1972dc8e11b,33217
03a612f450af0e29,54007
03a6275f8374fc39,94739
03a62ba2b1c00aa7,34910
03a635149a58edea,45170
03a64393dcdc2eb6,35464
03a66c0ca027da63,65361
03a673157d740292,90169
03a67f30da315828,98240
03a69015e86323d5,63705
03a6908320bf8586,58394
03a6951f7789f9f5,5138
03a6a11e141a266e,46675
03a6b2b04d8b7bd7,33958
03a6b7a86776a64e,3000
03a6c5c074825283,64595
03a6c8b4b1ed74ba,67650
03a6e3cfa203f8f1,34775
03a7059279a93ee4,37868
03a706c602d57a86,100758
03a718419c680dbc,23111
03a741cb804379cb,71047
03a74ecbe08db13e,69229
03a755a92f96607b,94184
03a78578dbe02fbe,92202
03a79dbcece242b0,58829
03a7a05305abdc4f,60941
03a7a1b3be453beb,38843
03a7be84fbeab453,87445
03a7bfe0021a54ef,86906
03a7dfc5d8d5cd06,932
03a7e6e5b6f881d3,87509
03a7f7c405ca724c,78775
03a80a2aec69c2b5,56957
03a82f3d0b8c2257,50538
03a832a31d75b763,17361
03a85a16df40217e,88890
03a87459641304ec,92194
03a8755e48082617,24941
03a87b7e91d587e7,80355
03a8b04d56b41efb,38151
03a8b1cf90b43482,1445
03a8c2d6dbe5b75b,19796
03a8e0d00ddcf373,62244
03a9096689db26bf,74341
03a921932d03efd3,27281
03a92fef269d187f,44485
03a96c8ac608ab8a,18977
03a9854c37f4e36f,68225
03a98fe489f26c0a,5086
03a99091d68bcc89,78775
03a9b5d12560290c,26105
03a9c3249fe7d176,5191
03a9c4ead42567e9,71458
03a9f57ee023d663,91472
03aa0806794b038e,35899
03aa1b24a9415126,40640
03aa45e0e6a6ec02,48142
03aa4d40450c1090,97150
03aa922560e80eeb,4056
03aa94ee5654758c,83828
03aab06be81fa5bd,60690
03aab51e285b4a8d,75046
03aab806444b3e41,12931
03aac2e7cf034c46,69827
03aadce7479f91a8,83087
03aaf4f70d645a4d,61160
03ab188b06f276a0,79496
03ab30e432eed289,60728
03ab3293efb0fa53,20346
03ab3a03e5ee0413,81137
03ab5896b3e3f1cf,80239
03ab6a13038827b0,39318
03ab6e1218087919,97057
03abd3ab3cae21cc,57409
03abe1d45b70a75a,1065
03abe9cc00f025c0,57850
03abedcd957b3abd,77674
03abeefc2a34fc83,61627
03abf479e61ab692,93317
03ac0bf0dd96ae32,95409
03ac1ee82adfa876,29755
03ac288f14d949f2,5551
03ac28e6229f111f,67224
03ac2def177726db,34147
03ac7dda80c28b63,4782
03ac7f48a6f52512,4837
03ac9a3ec6c8f5d1,14002
03aca02331183aa4,4782
03acb994dc45f85f,95822
03acc00464bd4816,5611
03acc499b5e001d1,44400
03acc7473874a7b8,86152
03accd6d1a8beb0d,33001
03acd4ba70f210fb,93684
03acd5b0e0c3d0e8,78775
03ad24ee9fe3e0ab,22811
03ad469fe5973c25,85077
03ad482243835b9e,90092
03ad50385ee148e8,1678
03ad73f09e60bacf,51053
03ad74b29b8a8a43,9930
03ad7cffed6f051b,37977
03ad7ea1ebbf331c,73158
03ad92106f89a919,97365
03ad9dee364520e8,88196
03ada65f4bf4bd1f,91356
03adbcc00ee28f13,8754
03add9789c663137,69006
03ae20d1de79b2c1,78303
03ae2eb1318d012a,78775
03ae866d245db0ce,80185
03ae94525af2736e,47065
03aead23143e0596,6296
03aec50fc3686b43,71786
03aec88252563e72,56630
03af15a9b63fdfe8,82489
03af1872a2ac38e1,56957
03af1a403bae2dbf,87564
03af2ef06ae732b1,9962
03af6e13681205d0,93036
03af74fb2f933062,59429
03af86f5e1760d8c,86046
03afadfa59a988f3,95358
03afbb7ac82335ff,1365
03afc3cbde03a343,78775
03aff5aa431fd2b3,62886
03aff643ca2b5c1a,78775
03b01578011620e7,62755
03b030e19fd6cd53,30558
03b064341de1a4fe,47616
03b0771c0ecbee06,93723
03b088de2ff44050,25680
03b0c0ff2e4492be,28572
03b0ce303fd3a0a5,11098
03b0d7bf42339ab0,55729
03b0dd1486d9a1c6,27478
03b0e4b048af8102,95653
03b0e6a3b1c82b5c,25212
03b0e928ea70ea76,54185
03b12ca150c25df9,67650
03b12f6dbe935d0f,94144
03b131ad4bd3ec18,28305
03b182680750593c,17561
03b1a54204ea2c08,76633
03b1a858040753e2,59628
03b1d82339454e8b,34367
03b1dbf2a352beb7,20770
03b1edb16a4a342c,29384
03b209bc0f38722d,46009
03b20a51ce958bff,6840
03b21cb9c8f6f3b7,28919
03b25bbe2898e932,19072
03b26f6297484711,32320
03b26fe286c4365c,68481
03b27623008559d5,5209
03b27d1c7ced9e07,56450
03b28301ae88b7c1,39022
03b28839b102fa28,76654
03b28aedc80bd1a7,82783
03b2c09385011d9e,72932
03b2d9a0c2980764,3837
03b2ea0afc3b99ea,48462
03b2f6eed68cabf2,31622
03b394eb000d9611,30325
03b3970eed6faa4c,41487
03b398b7785db16a,27841
03b3bd1d61e60adb,71402
03b3cc83f313df9f,31959
03b3f6bd3dfb32f9,30511
03b3fb13ac6bd2fa,53225
03b40c56c1405e8f,27175
03b42f3e9ea5014c,87073
03b432a74db293d0,58864
03b435a43d095203,46814
03b4423183caa6b7,57250
03b44f593c8f31ec,38245
03b45fc374454271,1266
03b478e2d4fb82d4,94907
03b4b4f4021f34ba,69001
03b4b6d173e3f40f,4289
03b4ba0ceb1ea086,76145
03b514bac1bb1518,9589
03b54013c92536d6,86484
03b54186c821d839,1284
03b55a32e0e81544,67594
03b55d83e00c67c9,68092
03b564e744daddb1,15318
03b575b2a29578e5,96423
03b57a71e511cb06,40726
03b587f284fad060,97365
03b5890a2733ddfb,21556
03b5916ce864556b,5071
03b59bb4e48a350d,45876
03b5a221b1552d00,31412
03b5ace7ccef951b,91191
03b5b92121645ea0,24409
03b5f8f577e5dba2,75116
03b60ab2289a7129,40369
03b60e4dd963c667,21979
03b610d78d8b439c,27007
03b64d50cb77e5bb,75273
03b66614fb4ee03c,17269
03b66c4b8318b3b3,71766
03b6978bf1dc6817,60408
03b69a965196102d,37720
03b69fa81f274389,12879
03b6a91f4d0a0321,95298
03b6cb13acc11049,42871
03b6f75a0d083155,88340
03b6fe813f2e97d5,74682
03b70ce0e56837d8,77849
03b71dab9f0af4b5,80840
03b7219f7d5be40a,80040
03b72758a9d6a2c0,91437
03b74bdc8e0b3eec,80551
03b74ec19d6951c1,86851
03b79bd881f43eab,91437
03b7f5db43e0d9c2,41169
03b7f9079f07fc76,99591
03b7fc846f4664e8,74108
03b823147b162caa,2198
03b8492534075de6,6040
03b861d7bd8b9021,58889
03b870f895dbdcf7,36582
03b8893d21627d6b,50252
03b8a24653886cf5,92364
03b8aa5474368733,47082
03b8c6c765be297d,32711
03b8d18ef3dcd9c4,97298
03b8e4ceacc2d013,34529
03b8ea710c03a88e,90845
03b8ff158e77b91f,89273
03b903d776c2c464,26835
03b96aa341a97894,86186
03b96b537cb1aaab,17405
03b97050bd5e0156,20578
03b98cac3a964e5e,35421
03b98d5a526fee17,61429
03b999a2aad1a3b2,78775
03b9a2ff9af62fd9,48369
03b9cf4928c6e468,3717
03b9dba43ae8dde2,89802
03b9efe2a553943e,32658
03ba302ac3a5d829,26274
03ba30b2551fe9e5,53257
03ba40f3bc5cbb90,74418
03ba767a0c084f2f,20033
03baaf3f44be32b6,84528
03babcf449ac8ab3,32658
03bac648335b0c2c,78576
03baf3a26c9cea38,31710
03baffd67516a7a9,30643
03bb23e440df345f,64944
03bb592c98478bea,69452
03bb59e9010b4d3c,26050
03bb63326bc6dcd1,60777
03bb7dcc4a846d0a,31285
03bb7f5eaeb3a691,54843
03bb7fe5c8df2c15,6672
03bb9032e391fe69,87295
03bb903c9ac1d3f8,26923
03bba1cc361a505c,15619
03bba3397c34e09e,100991
03bbc74cf36e078c,38377
03bbda11181ba62e,72832
03bbf3042d723f3a,74466
03bbfa4bdc03f6e5,1872
03bbfadd83a03dda,69863
03bc015cae601b17,79673
03bc0e8312cae417,81249
03bc39ccdc24d2a7,51255
03bc72658ca94ef2,22759
03bc7944d59727e2,16334
03bc79e52a46998e,94991
03bca6ac478428ca,32658
03bcaa3e044d17ad,45233
03bcc40c2d4a3358,47824
03bcd2f41bd47919,18904
03bcddc8b538b724,30398
03bcfa198f6a37ba,66843
03bd0b9486f93a3b,58589
03bd11721f824e84,30153
03bd233b7cf2fef4,93222
03bd24a130b5777e,6742
03bd89fd22733dee,67201
03bd98bcb0df7502,60454
03bda0223348689c,32244
03bdd8a0ae302e6e,41964
03bdf61051dc4af0,45942
03bdf67f5d725502,37211
03bdf93017b1097e,83933
03be010a8e336bce,13592
03be16f564b8e6dd,54975
03be3f2f97aa1094,76815
03be47580189af43,98629
03be48e6679caac4,2696
03be63f49bc08e26,22662
03be6e6a402477ec,22327
03be7f823907ca18,65387
03be963ed9b2401a,37830
03bea5de2460cdcd,66598
03bea63202d738e6,68185
03beba0acba40aa2,31365
03bf00e210d952da,17119
03bf107d701f508b,86195
03bf139978bfd2f5,91259
03bf25487d054ede,86069
03bf31400b63b1fc,74100
03bf4b90f8d04a72,25273
03bf7391b376fa91,26688
03bf7901bee1d57e,51049
03bf7ee93ade2ec7,56517
03bf867198a60faf,42366
03bf87fabf9ee077,74950
03bf9e57d1e26e5c,65398
03bfc594ba2c5ff0,38815
03bfd53f5761d2b1,55929
03bfde1ec1ab7755,39594
03bfed76be45b284,53335
03c006a21542c0da,32403
03c0143de89f080d,61634
03c0184c157293e4,37830
03c01e925539c403,34708
03c0303c8478e334,69456
03c0329c8daf9d49,20977
03c056fef231e4a4,41330
03c09b1608aa0ec9,93103
03c0c6a13a0e99de,61643
03c0d57f139b9de9,53026
03c110efbb7e4715,65768
03c1203c873a9e1b,5235
03c13ba63cb44036,50899
03c140c65f88b505,677
03c1430890952559,89484
03c14e6579eb9338,46700
03c152633bcb2f4e,79015
03c182607e0741b9,47305
03c18fdb57867915,79145
03c1e289ee226559,52184
03c1e95a07a7af6a,18571
03c1f933e8de2612,98858
03c1fd46a61dd2a6,84065
03c20aa46ad1ada0,21834
03c235e91462337d,28921
03c2524e9a171acc,10202
03c26c7c0ee94404,62928
03c2798b782b083f,21964
03c2bcee5bf075bc,33569
03c2ccd4ff93c081,97365
03c2e151ec187e31,1436
03c3248667b73383,45799
03c339583645c5ab,75505
03c340ef875881cd,94494
03c34b28f4e3e546,25587
03c35bd530b90a07,58210
03c35d2006006c16,58726
03c37543da7745eb,15583
03c38abd109d4bc6,10217
03c393be12628971,67695
03c3969b65254da5,49244
03c3bfa374dd89c8,42611
03c3d06f200c2725,34806
03c3d385e137d749,1758
03c3eebe6943fc70,90940
03c3f1e58cb33022,81508
03c41872fa3075d4,32813
03c4368c8f5c130f,59267
03c440cff624f4bf,68820
03c45b5ae5cf3591,85726
03c45c9075992c9f,243
03c46524297a7852,22016
03c46a0d15028ab4,14097
03c46b9627898d86,10937
03c46c446fac2a50,81639
03c47386ae1bc86d,75695
03c4b1d0c6e868be,90777
03c4cec5e0968894,59754
03c4d865aee17a37,90364
03c50bbe2dee8da2,62595
03c5257680269204,72448
03c5287c06d93e7b,93515
03c57d1ddc5086a3,46140
03c58a626cfa44bb,9742
03c5d69039b5baba,15588
03c5f532662dca51,18233
03c6154436a316af,85471
03c618e673067289,84720
03c6222a94668ba6,84040
03c628b6aa94ca68,23143
03c62ed0f5c584cf,47522
03c64c2ee9cb0175,5045
03c671e2874427a1,19463
03c6789156e645b2,26839
03c6f0d8858995d4,23456
03c6ff341197d037,66870
03c70506490731e6,7977
03c71ec643a4821b,22928
03c746969f29459b,58687
03c74afb8a428616,38620
03c76410bb808f13,94739
03c76897184d8e6a,38689
03c774947981f081,78325
03c7755beb855376,91357
03c78c1919797859,63632
03c7ce19059a5d59,90344
03c7d52037f411af,35438
03c7d67a6011bc9c,28528
03c7e799a19d3f9c,31659
03c7ec757fdb8002,7323
03c8133d2e90aea5,97365
03c827165ecf4ea5,11037
03c83f052da2372e,66566
03c84241c05b1742,57234
03c84a5cc57fb9a8,52320
03c84c08da1d0493,3354
03c850a6f8f3a284,56947
03c8693aa3f00b77,85888
03c88ff6b11d024d,89018
03c896674b23d868,46210
03c8aa79ab474a1c,61179
03c8c5e8c5779951,24395
03c8d83d905d0560,10445
03c8d9e1f36043ec,53755
03c8ef41451492ec,78775
03c8fd74b283e502,78407
03c902cc741e48f0,67494
03c90a28c0954f17,67083
03c90ecbff992413,20634
03c910d6cb891d6d,73739
03c9329c4fda5285,68030
03c935cd1d345717,63104
03c945a11fe57dc0,90060
03c94c27f30aa43a,17192
03c96f7745b883f6,94355
03c984659b43bce3,19922
03c9879852c832e6,89175
03c9ade6b2385087,51373
03c9f14f68ab5fc3,57161
03c9feec33c79202,37087
03ca17eef44591eb,24814
03ca2c5e41a078c7,28791
03ca6d4f7e86143e,59742
03ca7474e2255f04,60526
03ca83e34c78f50e,45564
03ca85e5b6e24477,3159
03cacd12199cae59,100007
03cad010ebb9c62e,83650
03cad06b80a3dc8c,63658
03caecc7df95233c,83828
03caf06ea50107a4,71339
03caf855de9d970b,59893
03cafe283eca18d2,63702
03cb0a8945cdc295,51746
03cb13d236480258,62111
03cb153272c1c339,72487
03cb17380ba8714e,38116
03cb2c1329822852,48084
03cb64f196cf9451,61328
03cb7f11ec263295,38179
03cbad7078f6d3fb,36092
03cbbc6c70a239ab,3400
03cbc3b8b42f2295,91437
03cbc81b643d95bd,29703
03cbc968d2606393,72309
03cc560543ed7f49,1511
03cc630e69a6ebae,40838
03cc748dae604fea,43093
03cc92eeea693439,343
03ccbddd11743c93,44563
03ccd1f1b266b0cd,76206
03cce38626bb2c5d,41696
03cd015c3c7e34f0,62683
03cd10b4a505b8c9,7884
03cd1741f0fd594e,21052
03cd52c73c653c74,89746
03cda060b69412d1,91893
03cdab3236ccaa83,78575
03cdaddde1ec8545,94754
03cdc25e06b600bd,92811
03cdcce96d6b68cb,50839
03cddb5f194b8a45,70966
03cdde32d7eb5e9b,97728
03ce090f86eec997,62151
03ce21b3ee3f4e7c,38689
03ce2fa16da6d4e1,28043
03ce62727c67b757,97963
03ce9563cf596bac,31475
03ce9d25a3ac2d66,6519
03cea1a7ebd12057,93638
03cea1df8d3f4cee,92818
03cea610af84b96d,43043
03ceb3e8cf9f240b,28956
03cecc41e0063a00,53107
03ced913bb7b96c0,38933
03cef5f9ef4f94e5,64932
03cefa2beafe0f00,29492
03cf1bdd62565278,14903
03cf6c3609e4a9b5,95873
03cf95ae35094a3e,60897
03cf9f5b4130ab41,71038
03cfa992f923a388,85112
03cfb40b0b716f52,61434
03cffbd36c4a2db8,78439
03d01000d75442ba,26096
03d028f3f4ef91ce,77845
03d03f2f06e8a834,22061
03d0417a96650957,96750
03d04a95a25921fe,52432
03d05dc4cfaa5f20,60559
03d06079849b3bf2,78029
03d072b86c0c3cb3,52213
03d076dd55eadb2c,81508
03d099be4a77a440,32136
03d09f95090e488d,51392
03d0aac0104084de,12716
03d0b597796dff45,50088
03d0e5e9a6f6d9e0,60317
03d104291f61b17b,90573
03d1048218d28edd,59615
03d12afb2d57ee9c,64840
03d12b3731d0cf13,80970
03d14a9cdd15a191,75610
03d14ea6351a96ef,42671
03d15dac29520f55,78775
03d177dad60d3a13,40752
03d183a72c4e946d,47721
03d1b24b034e924a,17399
03d1dd026ae58cc8,12085
03d1ef013d6dcba9,87088
03d211c83c63329a,75989
03d21fc8b50a5555,61309
03d23e078553b524,87185
03d23e56e7b5886b,17747
03d2487ef4f6c0be,83924
03d2a0354c9f1a81,27281
03d2c5a2740a2ec7,47191
03d2ee7d545bf8ae,30583
03d2ff78f9c87338,22304
03d2ffb151af2cb8,39745
03d30979cdcd57e3,79129
03d30eb3dce74f07,81468
03d34d870a7a864e,6347
03d386755d7ab062,71354
03d3ce68545f1589,93067
03d3d023c358e777,25476
03d3ddac905537b8,72786
03d3f4ae163adced,101184
03d43d2887da8a25,62699
03d43fe5d992ba27,58295
03d441252f6f0339,64608
03d4676126c87983,93036
03d4abeb391332b0,19576
03d4d338fdbe315b,57344
03d501f6d2e9f65e,77686
03d5020af31d297c,69871
03d5072eacb8790a,34327
03d50ae345147f70,74077
03d5217a0d4dd4ce,20886
03d52e2764b1871d,100788
03d5bc53569d01e7,100324
03d5e06fd3ce0214,82579
03d5e4eaa6dec368,64753
03d5fa64f963e0b5,4798
03d637de57522bc7,52313
03d641c874070d1c,11789
03d6582c1bff8697,25658
03d65feb3d620fe4,95868
03d664fd6683981c,72932
03d691e74b823765,46824
03d6d09841b5c437,95864
03d72a6f9a7063f5,37781
03d753fae7a11ee0,23654
03d76ee8874f49d5,635
03d77abfac1d7970,5086
03d7a1a31147a028,39123
03d7b393ec7f1f38,70408
03d7c109a6e21226,59086
03d7cc627ac3bc96,69275
03d7f168a640e0b8,75011
03d8250d65a94583,38999
03d861413dff4bf7,24059
03d880238b4f6833,7731
03d8867963cf5752,62514
03d8a84b39bdd79f,80344
03d8ad6b2c0b2843,32244
03d9103481f585a7,59160
03d92a60dc3cb63d,42454
03d93516d7104610,9091
03d94922fcca8e85,47140
03d97d7ab7bccafc,62366
03d9aa340cbd2f8c,58552
03da0251b05523d6,8873
03da04a6938ea403,38752
03da1a65e08d1924,99239
03da204f5c03e594,4437
03da25de2aab2802,77852
03da3697872b5df0,24293
03da652862b867d7,91437
03da6a5ec359ff34,43881
03da7e26072c6198,75411
03da85e990d2571c,68906
03daac09c73f4fad,91437
03db066d779583f2,6918
03db10e97e747401,10731
03db27815e17192f,13064
03db33ac52c1ab20,51289
03db3c0ed20c7f06,96424
03db3f0cc202a6c3,78079
03db403ea6bd7d0e,28528
03db4b505fc5eb49,76258
03db4ec86e8f2a33,18990
03db55694ca23634,23672
03db56a97a7f1093,10662
03db628aaa5483dc,89861
03db64da493a6043,58581
03db8f365b8aae72,83388
03dba23e8f726ae6,46700
03dbf57a0defb35f,21158
03dbf99d7a852ac2,80808
03dc0870915c8c47,78902
03dc0d24a3db10a1,98259
03dc26ef55e374c2,623
03dc287ebd8d718f,87681
03dc28c249ec9f30,52107
03dc4292d4793bc8,32088
03dc5b021b2d3a86,13561
03dc60a3de3f6d9c,1153
03dc6d65b6b86946,87421
03dc6e45081d6c85,13843
03dc734719498bf9,59488
03dc7a1347d65e28,33928
03dc7d77cd12cc41,64374
03dc9ca6393dd581,972
03dcc568edeff7cd,66756
03dcd8a7b800919f,84823
03dcdc0953d79837,531
03dcdcc3578d9b5e,32631
03dce078ea652845,88280
03dcf0c9a326cb85,14849
03dcf4e055ffe6e8,82112
03dd0510f8b06947,16298
03dd1028945dfb0f,50662
03dd148c306bdf4f,71283
03dd32f7ef81881b,56531
03dd37a76c7e2d4a,45295
03dd81bfe7af9c87,16633
03dd99ab8af72c06,24094
03ddab3dabe40518,6183
03ddbc08f7da3af1,7977
03ddc77eb8df8904,32618
03ddcd04c135adb6,82373
03de121be375a31a,80185
03de22581ec48184,14038
03de3b6fddd2bba0,52904
03de56220e33db62,40848
03de7cca754d4688,16745
03de95b73048e993,93450
03deaf15b7902124,16116
03dec6817bd76112,65818
03deeeb4c1ed6cc8,26596
03defd9cbc3ded15,38933
03df22b409619456,77049
03df5126ac33182b,65020
03df70f3ceb19439,94246
03df79e94d354fb9,59208
03dfa51501abe441,60744
03dfa8a87a134fd5,19730
03dfb0a3be0a6288,28566
03dfb5c8e005571b,82817
03dfc63a4710ce7d,79918
03dff849c27f62ad,55226
03e051624fc2696f,50149
03e052775d045e4d,54503
03e06adde08e3ad4,15628
03e099d9f958d46d,63007
03e0aaf065bf75eb,44605
03e0b885f6b58ce2,78775
03e0d371d8d3e4b9,31488
03e0d8148e75b29b,76206
03e0ddbf907aac24,89959
03e0e1ab5933b0ef,46700
03e105014af666f4,17169
03e1223e7d9dea73,50469
03e128c527b27725,92609
03e131823b8ad60c,83230
03e13d7a29c3313b,18354
03e13e771ea291e0,76717
03e1534e481441bc,24578
03e1547449eff85b,41257
03e163d0adb59f77,76416
03e16facda368926,79487
03e19561c7ba00b8,37205
03e19cfd789e39d5,91437
03e1c036ddd4582d,16532
03e1d6d427ba74d9,18286
03e1db2b2c585a0a,28791
03e1e0f688f9a075,87733
03e1eb8a568a9f91,59555
03e1fba392ca61f6,32575
03e1fd95c1da5297,65712
03e22a0bba3dea8d,17428
03e240b3366c0056,71821
03e242df280b1151,93222
03e2709e1fd4c5b6,75970
03e296da18fe0100,46785
03e2c1fc37fe9362,90333
03e2e6b78c8f0cd7,59200
03e2ef1b6b1f83b9,51913
03e3113cf875707a,96455
03e3170549859e37,16056
03e31a4b3710661c,52320
03e3372d6edfd87a,56018
03e342153f3408fd,92643
03e349541733741c,458
03e34eaa49170cd0,74532
03e354ac450941d0,10580
03e3628170c47b76,64385
03e36cfe1056454f,70507
03e396e0702ebd65,80631
03e3971d16a77332,4782
03e3fdb640110db1,5945
03e40e8fa9ea9ed1,38758
03e41ab261ecee88,90848
03e41d11c068913d,31176
03e4292b27aeb3d0,15728
03e437a3990d4d2a,74686
03e437ecbb3af5a8,84521
03e4390ddd489c04,61293
03e44f52a53ae370,36326
03e45bc36e7b5cca,26897
03e46a19de31d776,95315
03e46f5fa0594333,77531
03e472d61cb24aa8,29044
03e499b455f082c7,79711
03e49d5001a797be,85053
03e49d81b3c61811,70754
03e4a71528143848,79162
03e4b18be8686776,45845
03e4bf188c3cd953,34727
03e4d5a85217750b,74641
03e4eb272654d18e,56357
03e4eda6fd7b5fde,4880
03e5281b46e2f434,78775
03e557fb5d6047c1,25378
03e55e844d58d22e,78873
03e5926fa91c7040,61597
03e5b9de2e2c4049,89066
03e5cbf4bbed80ed,83736
03e5d952906e0103,11323
03e5e067a9b235b4,25109
03e60f3899cf54bf,32529
03e6343ea610dc51,80307
03e64b4f6a0497a3,90344
03e694bb0173e7ee,29598
03e6c312f4445c17,37830
03e6d2eec95fcfa4,17088
03e6dfd584f45063,39352
03e6e67c7fef2c88,95822
03e7254ec189d9f4,72038
03e738cd98d26d94,14030
03e7504bb5071f4d,51819
03e77308811a89b5,6500
03e779eeb38dc49f,57351
03e78aade64fa193,78775
03e794068572c750,87828
03e79d32a7a15675,43093
03e7bc1525c7fb59,101083
03e7c7332f7fed66,28153
03e7cbabc6a9a9cd,34939
